order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
2625,65,718,308,2,cash,2017-03-15 11:18:35
2626,9,852,236,2,debit,2017-03-05 22:25:08
2627,57,851,147,1,cash,2017-03-06 15:02:04
2628,81,891,354,2,credit_card,2017-03-29 11:19:48
2629,23,791,156,1,debit,2017-03-10 7:52:05
2630,93,845,342,3,debit,2017-03-14 21:19:42
2631,53,940,112,1,credit_card,2017-03-30 23:12:13
2632,82,710,177,1,cash,2017-03-18 3:13:41
2633,19,846,163,1,debit,2017-03-18 18:05:53
2634,50,986,386,2,credit_card,2017-03-11 20:07:27
2635,63,763,272,2,credit_card,2017-03-30 3:08:46
2636,52,919,292,2,debit,2017-03-19 5:28:02
2637,39,740,134,1,cash,2017-03-13 6:59:52
2638,43,800,543,3,cash,2017-03-17 17:26:53
2639,57,957,294,2,cash,2017-03-13 5:04:33
2640,6,893,187,1,debit,2017-03-06 10:17:09
2641,62,733,160,1,cash,2017-03-09 15:57:26
2642,48,821,351,3,debit,2017-03-25 8:09:04
2643,89,712,392,2,debit,2017-03-12 17:46:41
2644,76,881,310,2,credit_card,2017-03-02 3:22:53
2645,79,959,362,2,debit,2017-03-27 19:50:58
2646,41,724,354,3,cash,2017-03-03 16:11:32
2647,49,751,258,2,cash,2017-03-15 0:39:08
2648,21,802,426,3,credit_card,2017-03-26 18:22:40
2649,81,902,531,3,credit_card,2017-03-25 22:00:41
2650,81,789,354,2,credit_card,2017-03-06 15:51:59
2651,98,847,266,2,cash,2017-03-16 4:27:37
2652,49,823,258,2,credit_card,2017-03-25 13:05:03
2653,6,723,187,1,debit,2017-03-10 23:18:41
2654,60,905,177,1,cash,2017-03-18 21:18:31
2655,28,896,328,2,credit_card,2017-03-14 6:29:26
2656,96,919,459,3,credit_card,2017-03-14 9:03:05
2657,64,760,399,3,cash,2017-03-17 0:59:41
2658,61,940,632,4,credit_card,2017-03-16 17:46:44
2659,21,974,710,5,debit,2017-03-02 7:19:48
2660,66,940,483,3,cash,2017-03-24 8:35:37
2661,38,796,190,1,cash,2017-03-09 11:14:09
2662,94,930,134,1,cash,2017-03-30 12:21:12
2663,76,908,465,3,debit,2017-03-06 10:36:37
2664,22,996,292,2,credit_card,2017-03-09 1:59:21
2665,94,983,268,2,debit,2017-03-23 0:21:18
2666,43,982,181,1,debit,2017-03-03 2:33:50
2667,6,731,374,2,debit,2017-03-02 11:01:32
2668,18,834,468,3,credit_card,2017-03-23 21:53:56
2669,32,837,202,2,debit,2017-03-18 0:44:18
2670,80,800,290,2,credit_card,2017-03-19 6:54:30
2671,18,740,780,5,debit,2017-03-12 22:44:22
2672,90,733,356,2,debit,2017-03-17 17:23:48
2673,17,847,176,1,debit,2017-03-02 17:09:05
2674,82,824,177,1,credit_card,2017-03-18 11:40:36
2675,19,742,326,2,debit,2017-03-20 7:24:31
2676,35,898,328,2,credit_card,2017-03-16 10:34:24
2677,4,776,256,2,debit,2017-03-16 11:42:20
2678,95,854,168,1,cash,2017-03-28 15:42:37
2679,93,758,114,1,credit_card,2017-03-20 13:29:17
2680,68,922,272,2,credit_card,2017-03-14 2:24:23
2681,93,956,228,2,credit_card,2017-03-15 3:21:46
2682,18,862,468,3,credit_card,2017-03-15 11:05:25
2683,58,928,276,2,debit,2017-03-18 1:23:51
2684,75,726,128,1,cash,2017-03-19 10:44:53
2685,19,793,489,3,credit_card,2017-03-13 7:05:55
2686,93,859,114,1,cash,2017-03-10 1:05:31
2687,91,883,160,1,cash,2017-03-11 15:07:44
2688,69,776,131,1,debit,2017-03-25 19:26:09
2689,83,723,258,2,credit_card,2017-03-26 21:04:06
2690,49,799,258,2,credit_card,2017-03-01 0:22:25
2691,78,962,77175,3,debit,2017-03-22 7:33:25
2692,19,702,652,4,debit,2017-03-19 1:32:15
2693,48,987,234,2,credit_card,2017-03-10 23:36:38
2694,14,939,116,1,cash,2017-03-23 22:45:02
2695,26,703,352,2,debit,2017-03-28 14:39:23
2696,79,946,181,1,debit,2017-03-10 2:47:35
2697,97,985,324,2,credit_card,2017-03-18 23:32:14
2698,73,704,495,3,cash,2017-03-17 15:00:43
2699,15,760,459,3,debit,2017-03-27 4:34:05
2700,46,700,166,1,debit,2017-03-18 12:38:56
2701,76,962,465,3,cash,2017-03-07 4:21:53
2702,98,865,266,2,cash,2017-03-29 2:22:40
2703,73,928,330,2,credit_card,2017-03-27 8:51:12
2704,2,970,188,2,cash,2017-03-27 19:14:41
2705,65,806,154,1,cash,2017-03-07 5:20:09
2706,44,991,432,3,debit,2017-03-24 1:28:22
2707,8,833,132,1,debit,2017-03-01 6:22:21
2708,3,847,148,1,debit,2017-03-02 6:00:39
2709,62,772,160,1,cash,2017-03-26 17:39:53
2710,83,912,129,1,debit,2017-03-19 22:17:05
2711,57,869,294,2,credit_card,2017-03-04 2:07:56
2712,30,863,306,2,cash,2017-03-19 13:02:57
2713,81,883,354,2,credit_card,2017-03-04 4:59:57
2714,29,950,326,2,credit_card,2017-03-15 6:23:11
2715,92,905,180,2,cash,2017-03-15 17:02:28
2716,76,920,155,1,debit,2017-03-10 15:38:15
2717,69,972,131,1,debit,2017-03-21 17:37:13
2718,70,760,346,2,credit_card,2017-03-04 20:31:27
2719,9,926,118,1,cash,2017-03-26 21:12:20
2720,53,797,112,1,cash,2017-03-22 23:35:07
2721,72,853,640,4,cash,2017-03-09 16:00:24
2722,72,922,320,2,debit,2017-03-20 21:31:53
2723,25,995,520,4,cash,2017-03-19 1:37:55
2724,33,834,519,3,debit,2017-03-19 5:25:59
2725,22,799,584,4,cash,2017-03-19 20:57:36
2726,40,783,644,4,debit,2017-03-23 9:58:41
2727,15,832,459,3,debit,2017-03-21 6:39:12
2728,98,888,266,2,cash,2017-03-20 10:46:32
2729,4,867,128,1,credit_card,2017-03-08 0:49:38
2730,2,808,376,4,cash,2017-03-09 1:48:52
2731,80,876,290,2,debit,2017-03-29 15:51:19
2732,26,958,352,2,cash,2017-03-07 6:39:37
2733,80,789,290,2,debit,2017-03-18 14:44:35
2734,9,973,236,2,credit_card,2017-03-09 10:59:26
2735,70,950,519,3,credit_card,2017-03-01 16:05:59
2736,67,838,393,3,debit,2017-03-14 6:57:33
2737,24,711,280,2,debit,2017-03-25 3:15:27
2738,34,786,122,1,debit,2017-03-10 11:45:13
2739,39,751,134,1,debit,2017-03-14 13:22:24
2740,30,895,306,2,cash,2017-03-08 10:07:59
2741,40,999,322,2,cash,2017-03-19 17:56:54
2742,58,984,276,2,credit_card,2017-03-01 12:47:11
2743,65,749,616,4,cash,2017-03-19 20:00:31
2744,85,834,344,2,cash,2017-03-28 12:46:31
2745,41,842,118,1,cash,2017-03-14 18:36:28
2746,24,810,140,1,credit_card,2017-03-02 3:22:52
2747,2,897,94,1,debit,2017-03-06 7:10:16
2748,21,746,284,2,credit_card,2017-03-04 15:13:22
2749,76,794,465,3,debit,2017-03-18 18:43:50
2750,4,735,384,3,cash,2017-03-21 15:57:00
2751,69,791,393,3,credit_card,2017-03-20 6:53:57
2752,39,795,670,5,cash,2017-03-21 1:01:50
2753,22,929,438,3,debit,2017-03-24 19:58:24
2754,23,913,312,2,debit,2017-03-23 0:37:53
2755,96,850,153,1,credit_card,2017-03-13 17:45:39
2756,43,943,181,1,credit_card,2017-03-12 0:35:04
2757,31,983,129,1,credit_card,2017-03-06 10:12:44
2758,66,772,805,5,credit_card,2017-03-14 8:43:29
2759,99,974,390,2,debit,2017-03-14 10:32:36
2760,1,877,474,3,cash,2017-03-09 17:31:51
2761,61,947,474,3,cash,2017-03-12 2:20:28
2762,10,877,148,1,credit_card,2017-03-09 15:37:51
2763,26,841,176,1,debit,2017-03-06 10:45:11
2764,94,733,134,1,credit_card,2017-03-12 1:51:15
2765,63,980,136,1,cash,2017-03-26 0:45:52
2766,9,708,236,2,debit,2017-03-30 9:22:41
2767,42,970,704,2,credit_card,2017-03-05 10:45:42
2768,30,751,306,2,debit,2017-03-12 0:24:58
2769,15,871,306,2,cash,2017-03-30 15:28:19
2770,51,973,187,1,credit_card,2017-03-26 13:29:57
2771,14,949,348,3,debit,2017-03-06 20:55:12
2772,29,942,163,1,cash,2017-03-23 19:02:00
2773,47,870,290,2,credit_card,2017-03-19 4:20:13
2774,78,890,25725,1,cash,2017-03-26 10:36:43
2775,68,741,136,1,debit,2017-03-26 22:42:33
2776,81,741,531,3,debit,2017-03-20 9:15:50
2777,31,811,387,3,debit,2017-03-19 14:49:49
2778,9,943,118,1,cash,2017-03-21 2:18:53
2779,20,755,508,4,cash,2017-03-16 21:06:19
2780,96,745,306,2,credit_card,2017-03-28 14:22:06
2781,30,815,153,1,cash,2017-03-15 8:27:21
2782,48,868,117,1,cash,2017-03-13 14:32:22
2783,82,787,708,4,credit_card,2017-03-09 22:25:24
2784,77,992,312,2,credit_card,2017-03-19 21:27:00
2785,16,964,156,1,credit_card,2017-03-18 23:27:55
2786,45,951,284,2,credit_card,2017-03-17 23:45:49
2787,43,876,724,4,credit_card,2017-03-01 1:41:43
2788,62,854,480,3,credit_card,2017-03-23 7:38:16
2789,86,708,130,1,credit_card,2017-03-29 22:57:41
2790,83,958,387,3,cash,2017-03-12 4:20:03
2791,32,701,202,2,credit_card,2017-03-19 21:06:09
2792,70,982,346,2,cash,2017-03-04 1:49:43
2793,27,742,169,1,credit_card,2017-03-28 2:08:13
2794,45,995,284,2,cash,2017-03-21 12:32:23
2795,94,801,402,3,debit,2017-03-08 4:45:33
2796,41,845,118,1,cash,2017-03-01 1:29:16
2797,16,959,312,2,debit,2017-03-10 10:57:51
2798,90,704,534,3,cash,2017-03-07 15:32:08
2799,75,847,384,3,debit,2017-03-17 16:24:24
2800,28,934,328,2,cash,2017-03-23 5:14:36
2801,87,863,149,1,credit_card,2017-03-03 14:57:22
2802,13,764,160,1,cash,2017-03-20 19:07:44
2803,72,713,480,3,credit_card,2017-03-09 22:33:39
2804,69,738,262,2,cash,2017-03-24 3:58:05
2805,96,972,153,1,cash,2017-03-21 18:33:45
2806,82,823,708,4,credit_card,2017-03-23 16:38:29
2807,98,704,133,1,credit_card,2017-03-22 11:08:25
2808,60,724,354,2,debit,2017-03-03 17:33:42
2809,58,996,138,1,cash,2017-03-11 17:31:53
2810,18,790,468,3,cash,2017-03-15 0:28:38
2811,12,894,402,2,credit_card,2017-03-11 3:05:27
2812,39,700,268,2,debit,2017-03-08 20:28:44
2813,2,704,94,1,credit_card,2017-03-05 19:54:46
2814,37,932,426,3,debit,2017-03-18 7:59:55
2815,15,795,306,2,cash,2017-03-03 15:10:24
2816,14,849,464,4,credit_card,2017-03-29 5:41:39
2817,37,976,568,4,credit_card,2017-03-07 9:34:56
2818,15,707,612,4,cash,2017-03-27 18:11:13
2819,78,869,51450,2,debit,2017-03-17 6:25:51
2820,97,799,486,3,credit_card,2017-03-23 0:39:05
2821,2,733,94,1,debit,2017-03-03 22:43:52
2822,78,814,51450,2,cash,2017-03-02 17:13:25
2823,57,788,147,1,debit,2017-03-19 8:58:27
2824,56,906,468,4,debit,2017-03-29 9:24:53
2825,34,752,366,3,cash,2017-03-23 7:51:43
2826,66,865,322,2,credit_card,2017-03-23 9:03:39
2827,3,703,592,4,credit_card,2017-03-23 1:40:28
2828,48,970,234,2,credit_card,2017-03-15 15:28:56
2829,5,942,426,3,cash,2017-03-25 12:42:59
2830,40,930,322,2,credit_card,2017-03-05 15:37:34
2831,94,712,134,1,cash,2017-03-14 23:34:32
2832,62,900,160,1,cash,2017-03-19 1:57:20
2833,44,867,144,1,credit_card,2017-03-07 22:54:05
2834,31,975,129,1,credit_card,2017-03-25 17:36:40
2835,18,722,468,3,debit,2017-03-10 3:09:41
2836,42,607,704000,2000,credit_card,2017-03-28 4:00:00
2837,66,787,161,1,credit_card,2017-03-15 0:42:44
2838,64,837,133,1,debit,2017-03-22 10:12:12
2839,45,810,142,1,cash,2017-03-30 2:13:22
2840,24,742,140,1,debit,2017-03-20 14:16:57
2841,39,987,268,2,cash,2017-03-12 4:51:22
2842,93,779,342,3,cash,2017-03-19 3:18:10
2843,53,888,224,2,debit,2017-03-04 1:39:18
2844,34,921,244,2,credit_card,2017-03-09 15:58:40
2845,80,807,145,1,cash,2017-03-05 2:15:28
2846,92,973,360,4,debit,2017-03-17 21:29:57
2847,51,988,187,1,credit_card,2017-03-04 14:11:43
2848,19,718,326,2,debit,2017-03-05 11:52:01
2849,13,735,480,3,credit_card,2017-03-26 15:52:53
2850,83,769,258,2,debit,2017-03-26 6:12:24
2851,98,904,532,4,credit_card,2017-03-24 2:40:18
2852,65,969,462,3,credit_card,2017-03-29 19:22:54
2853,71,912,328,2,credit_card,2017-03-04 10:30:25
2854,43,913,362,2,credit_card,2017-03-12 17:45:34
2855,15,941,306,2,debit,2017-03-26 7:42:56
2856,98,899,266,2,cash,2017-03-08 10:00:37
2857,54,729,266,2,debit,2017-03-29 6:48:36
2858,73,717,330,2,credit_card,2017-03-03 21:34:36
2859,25,836,390,3,credit_card,2017-03-01 8:21:31
2860,98,731,399,3,cash,2017-03-18 11:57:40
2861,40,800,322,2,credit_card,2017-03-30 8:28:58
2862,8,733,396,3,credit_card,2017-03-28 22:47:48
2863,67,826,524,4,debit,2017-03-12 5:01:06
2864,53,899,224,2,cash,2017-03-10 10:40:36
2865,10,880,592,4,cash,2017-03-12 23:17:46
2866,60,816,177,1,credit_card,2017-03-13 1:12:03
2867,96,996,153,1,credit_card,2017-03-25 12:10:14
2868,22,734,146,1,cash,2017-03-08 3:00:28
2869,3,783,148,1,cash,2017-03-05 5:18:47
2870,77,705,312,2,cash,2017-03-26 19:59:03
2871,49,982,258,2,credit_card,2017-03-29 16:46:03
2872,92,854,180,2,cash,2017-03-09 19:25:11
2873,46,971,166,1,cash,2017-03-21 7:22:02
2874,83,966,516,4,credit_card,2017-03-15 22:09:35
2875,48,982,234,2,cash,2017-03-09 7:54:07
2876,99,784,195,1,debit,2017-03-06 20:32:44
2877,8,840,396,3,debit,2017-03-07 16:19:15
2878,95,728,336,2,cash,2017-03-22 19:18:23
2879,95,896,336,2,debit,2017-03-02 11:11:33
2880,39,823,134,1,debit,2017-03-21 19:54:30
2881,41,879,236,2,credit_card,2017-03-08 23:20:48
2882,48,964,468,4,credit_card,2017-03-09 8:45:13
2883,69,807,131,1,credit_card,2017-03-21 21:05:12
2884,50,886,193,1,credit_card,2017-03-13 7:44:05
2885,69,768,524,4,cash,2017-03-23 6:59:58
2886,33,927,173,1,cash,2017-03-01 11:17:11
2887,3,868,444,3,cash,2017-03-14 16:36:22
2888,48,999,117,1,credit_card,2017-03-23 9:11:08
2889,91,837,320,2,debit,2017-03-30 5:24:23
2890,75,848,256,2,cash,2017-03-10 23:01:50
2891,96,948,153,1,credit_card,2017-03-27 18:38:01
2892,82,731,354,2,credit_card,2017-03-06 23:18:09
2893,17,999,352,2,credit_card,2017-03-04 4:24:22
2894,31,749,258,2,credit_card,2017-03-23 19:02:17
2895,65,923,308,2,cash,2017-03-28 14:40:14
2896,45,827,142,1,debit,2017-03-08 17:42:59
2897,13,950,320,2,cash,2017-03-24 21:08:48
2898,74,714,306,2,cash,2017-03-19 23:45:42
2899,4,836,384,3,debit,2017-03-25 13:08:44
2900,34,948,366,3,cash,2017-03-13 2:40:44
2901,56,877,234,2,credit_card,2017-03-08 21:29:42
2902,88,736,528,3,credit_card,2017-03-15 18:37:18
2903,48,823,234,2,credit_card,2017-03-10 20:20:22
2904,65,789,616,4,debit,2017-03-13 6:26:20
2905,20,908,381,3,debit,2017-03-21 8:12:37
2906,27,731,507,3,debit,2017-03-19 9:13:53
2907,78,817,77175,3,debit,2017-03-16 3:45:46
2908,77,834,312,2,debit,2017-03-07 15:50:48
2909,70,847,692,4,debit,2017-03-19 23:42:44
2910,44,859,144,1,credit_card,2017-03-13 0:04:55
2911,88,875,528,3,cash,2017-03-17 15:37:41
2912,95,903,168,1,credit_card,2017-03-25 3:11:52
2913,92,942,180,2,debit,2017-03-18 11:43:55
2914,32,709,202,2,credit_card,2017-03-03 2:53:03
2915,87,845,298,2,credit_card,2017-03-07 14:03:54
2916,47,965,290,2,credit_card,2017-03-26 15:44:00
2917,24,952,280,2,cash,2017-03-03 9:21:13
2918,84,936,306,2,credit_card,2017-03-28 20:52:45
2919,41,811,118,1,cash,2017-03-15 7:13:28
2920,27,953,338,2,debit,2017-03-01 3:00:17
2921,49,910,516,4,credit_card,2017-03-26 19:27:11
2922,74,825,306,2,cash,2017-03-28 22:24:15
2923,78,740,25725,1,debit,2017-03-12 20:10:58
2924,57,948,441,3,debit,2017-03-18 19:15:30
2925,82,773,354,2,credit_card,2017-03-29 5:11:30
2926,86,898,260,2,credit_card,2017-03-12 13:46:32
2927,55,805,342,2,credit_card,2017-03-01 15:44:35
2928,14,742,348,3,credit_card,2017-03-20 10:50:39
2929,81,726,354,2,cash,2017-03-21 7:29:30
2930,32,993,303,3,debit,2017-03-14 7:38:11
2931,58,963,276,2,cash,2017-03-23 20:33:57
2932,61,927,474,3,debit,2017-03-10 5:52:46
2933,59,909,712,4,debit,2017-03-07 8:08:32
2934,25,858,260,2,credit_card,2017-03-27 7:41:28
2935,46,874,166,1,cash,2017-03-01 18:34:14
2936,79,999,362,2,cash,2017-03-07 16:15:09
2937,69,766,262,2,cash,2017-03-17 22:22:59
2938,57,853,147,1,cash,2017-03-06 12:08:46
2939,68,893,136,1,cash,2017-03-04 4:37:33
2940,62,804,480,3,debit,2017-03-24 6:21:22
2941,30,923,153,1,credit_card,2017-03-23 20:41:12
2942,1,887,158,1,debit,2017-03-30 19:31:36
2943,19,970,489,3,credit_card,2017-03-01 5:08:06
2944,31,829,129,1,cash,2017-03-25 8:52:22
2945,21,870,426,3,credit_card,2017-03-07 9:54:33
2946,8,950,132,1,cash,2017-03-12 18:48:26
2947,54,711,266,2,debit,2017-03-05 5:48:08
2948,73,776,330,2,cash,2017-03-16 15:12:40
2949,1,836,316,2,credit_card,2017-03-20 7:11:17
2950,69,902,131,1,credit_card,2017-03-23 10:58:24
2951,98,785,133,1,cash,2017-03-03 6:23:26
2952,72,869,160,1,debit,2017-03-13 20:23:18
2953,26,923,176,1,debit,2017-03-29 7:59:55
2954,62,944,320,2,debit,2017-03-25 2:14:17
2955,41,871,354,3,credit_card,2017-03-25 14:48:31
2956,94,716,268,2,cash,2017-03-24 4:56:50
2957,76,928,155,1,debit,2017-03-08 19:52:33
2958,93,777,342,3,debit,2017-03-07 11:43:54
2959,24,711,560,4,debit,2017-03-21 13:10:08
2960,67,900,393,3,credit_card,2017-03-28 14:28:10
2961,43,855,543,3,credit_card,2017-03-29 21:42:54
2962,64,752,266,2,debit,2017-03-20 10:12:41
2963,45,981,284,2,cash,2017-03-17 3:28:53
2964,69,897,262,2,debit,2017-03-06 17:19:34
2965,64,926,399,3,debit,2017-03-23 7:46:04
2966,84,888,306,2,credit_card,2017-03-18 13:26:55
2967,89,887,392,2,cash,2017-03-26 21:04:08
2968,46,774,830,5,debit,2017-03-23 9:22:12
2969,76,969,465,3,credit_card,2017-03-15 10:36:07
2970,42,607,704000,2000,credit_card,2017-03-28 4:00:00
2971,7,752,224,2,credit_card,2017-03-22 11:35:41
2972,33,815,519,3,debit,2017-03-19 6:15:00
2973,14,990,348,3,cash,2017-03-06 5:36:52
2974,71,711,328,2,debit,2017-03-09 4:12:59
2975,9,883,236,2,cash,2017-03-03 17:54:11
2976,19,842,326,2,cash,2017-03-12 23:48:52
2977,21,858,426,3,credit_card,2017-03-18 22:36:31
2978,25,864,130,1,cash,2017-03-14 18:47:40
2979,6,758,561,3,cash,2017-03-07 13:02:02
2980,66,877,483,3,cash,2017-03-28 18:02:03
2981,82,955,177,1,credit_card,2017-03-07 14:19:53
2982,4,967,128,1,cash,2017-03-02 6:01:11
2983,67,838,131,1,debit,2017-03-25 23:54:18
2984,87,909,447,3,debit,2017-03-26 16:50:11
2985,14,706,116,1,debit,2017-03-14 22:29:19
2986,37,988,142,1,cash,2017-03-17 15:37:06
2987,19,913,326,2,debit,2017-03-12 7:27:31
2988,42,819,1056,3,cash,2017-03-03 9:09:25
2989,32,832,101,1,cash,2017-03-21 17:36:14
2990,45,982,426,3,credit_card,2017-03-17 7:23:35
2991,77,858,312,2,credit_card,2017-03-23 19:32:24
2992,80,990,435,3,debit,2017-03-18 10:06:11
2993,67,968,131,1,credit_card,2017-03-01 19:33:02
2994,21,795,284,2,debit,2017-03-05 15:49:58
2995,99,731,195,1,debit,2017-03-14 6:07:32
2996,28,876,328,2,debit,2017-03-10 7:28:04
2997,5,757,284,2,cash,2017-03-07 9:12:31
2998,68,762,136,1,cash,2017-03-06 16:39:47
2999,40,941,483,3,credit_card,2017-03-20 4:27:36
3000,59,748,712,4,debit,2017-03-12 13:42:11
3001,59,863,534,3,debit,2017-03-07 6:44:45
3002,89,711,196,1,cash,2017-03-24 19:50:27
3003,100,781,222,2,credit_card,2017-03-22 18:44:31
3004,26,953,528,3,debit,2017-03-14 7:04:18
3005,25,850,130,1,debit,2017-03-01 16:25:27
3006,88,890,352,2,debit,2017-03-05 18:14:29
3007,18,887,156,1,credit_card,2017-03-01 9:19:34
3008,9,863,118,1,credit_card,2017-03-14 18:21:32
3009,30,783,153,1,cash,2017-03-22 0:02:54
3010,23,843,312,2,credit_card,2017-03-05 4:08:05
3011,53,785,112,1,cash,2017-03-11 22:42:39
3012,29,824,326,2,cash,2017-03-10 14:11:35
3013,73,877,165,1,cash,2017-03-11 9:19:56
3014,55,708,171,1,debit,2017-03-03 17:04:06
3015,36,959,260,2,credit_card,2017-03-30 3:34:33
3016,32,746,101,1,debit,2017-03-29 18:22:45
3017,64,910,266,2,credit_card,2017-03-29 17:13:41
3018,29,849,163,1,cash,2017-03-22 15:03:32
3019,9,897,236,2,cash,2017-03-22 15:06:13
3020,54,778,665,5,debit,2017-03-01 19:13:17
3021,30,923,153,1,debit,2017-03-18 13:50:46
3022,77,974,468,3,debit,2017-03-18 4:27:57
3023,4,940,128,1,debit,2017-03-19 10:04:07
3024,21,985,710,5,debit,2017-03-23 12:56:18
3025,41,803,590,5,credit_card,2017-03-04 9:28:38
3026,93,812,114,1,cash,2017-03-28 13:49:05
3027,76,797,155,1,credit_card,2017-03-09 7:59:50
3028,86,746,130,1,credit_card,2017-03-27 16:59:41
3029,25,846,390,3,cash,2017-03-19 20:47:15
3030,37,898,284,2,debit,2017-03-06 20:21:09
3031,99,729,585,3,cash,2017-03-10 6:26:19
3032,21,925,284,2,cash,2017-03-30 10:22:40
3033,57,979,147,1,credit_card,2017-03-01 20:51:49
3034,64,756,399,3,credit_card,2017-03-02 4:28:12
3035,68,706,272,2,debit,2017-03-08 10:26:25
3036,12,994,201,1,cash,2017-03-30 18:48:16
3037,23,712,156,1,credit_card,2017-03-07 23:23:15
3038,31,750,258,2,debit,2017-03-25 16:11:44
3039,85,754,344,2,debit,2017-03-14 19:22:22
3040,59,774,178,1,credit_card,2017-03-20 21:54:09
3041,30,921,459,3,cash,2017-03-14 21:49:44
3042,93,894,228,2,debit,2017-03-30 20:10:27
3043,66,987,161,1,debit,2017-03-13 18:53:12
3044,77,886,312,2,cash,2017-03-27 9:57:15
3045,43,811,181,1,debit,2017-03-16 10:25:04
3046,10,727,296,2,debit,2017-03-11 18:59:14
3047,79,734,543,3,cash,2017-03-22 15:52:33
3048,20,864,127,1,cash,2017-03-26 12:11:04
3049,76,891,310,2,debit,2017-03-07 1:56:49
3050,59,849,178,1,debit,2017-03-03 1:26:52
3051,53,707,112,1,credit_card,2017-03-07 10:01:46
3052,50,930,386,2,cash,2017-03-15 13:23:17
3053,84,702,306,2,credit_card,2017-03-06 14:18:46
3054,25,868,130,1,cash,2017-03-26 11:33:36
3055,13,862,320,2,cash,2017-03-11 15:08:29
3056,91,935,480,3,credit_card,2017-03-09 2:31:23
3057,10,780,592,4,credit_card,2017-03-23 22:09:33
3058,48,969,234,2,debit,2017-03-15 1:43:02
3059,37,793,284,2,debit,2017-03-28 18:10:48
3060,12,844,603,3,credit_card,2017-03-12 7:59:38
3061,12,990,402,2,debit,2017-03-22 23:52:30
3062,8,947,132,1,credit_card,2017-03-21 18:25:23
3063,71,862,656,4,cash,2017-03-10 8:04:02
3064,49,895,129,1,credit_card,2017-03-16 14:46:27
3065,36,705,130,1,debit,2017-03-18 12:56:42
3066,31,875,387,3,debit,2017-03-19 2:06:37
3067,41,873,118,1,cash,2017-03-02 8:53:53
3068,32,801,202,2,credit_card,2017-03-20 7:30:31
3069,43,818,362,2,debit,2017-03-30 6:07:44
3070,30,968,153,1,debit,2017-03-25 5:04:06
3071,13,968,480,3,credit_card,2017-03-05 21:06:43
3072,81,923,531,3,debit,2017-03-22 3:31:33
3073,99,901,585,3,credit_card,2017-03-09 14:01:37
3074,90,877,890,5,debit,2017-03-26 8:08:27
3075,98,999,133,1,debit,2017-03-14 10:37:13
3076,48,999,234,2,credit_card,2017-03-26 3:37:11
3077,18,750,468,3,cash,2017-03-14 2:08:36
3078,89,754,980,5,debit,2017-03-13 5:27:58
3079,51,859,374,2,credit_card,2017-03-06 19:44:42
3080,59,884,534,3,credit_card,2017-03-19 18:02:07
3081,85,716,344,2,credit_card,2017-03-29 3:56:42
3082,8,960,132,1,debit,2017-03-18 18:55:49
3083,89,992,196,1,cash,2017-03-18 3:10:03
3084,90,790,356,2,credit_card,2017-03-13 14:18:19
3085,84,720,612,4,debit,2017-03-07 0:41:57
3086,78,910,25725,1,cash,2017-03-26 1:59:27
3087,5,859,142,1,debit,2017-03-27 10:26:55
3088,45,855,284,2,credit_card,2017-03-25 21:35:25
3089,4,944,384,3,credit_card,2017-03-26 21:18:57
3090,26,895,352,2,debit,2017-03-17 0:10:44
3091,93,996,228,2,credit_card,2017-03-24 13:57:26
3092,69,756,262,2,cash,2017-03-04 18:52:49
3093,47,926,145,1,credit_card,2017-03-07 7:39:23
3094,74,987,153,1,cash,2017-03-11 6:26:52
3095,77,775,156,1,credit_card,2017-03-08 17:26:37
3096,93,780,114,1,cash,2017-03-29 15:37:18
3097,56,955,117,1,credit_card,2017-03-03 8:52:22
3098,6,794,374,2,credit_card,2017-03-07 1:16:58
3099,43,707,181,1,cash,2017-03-20 14:30:52
3100,15,795,306,2,credit_card,2017-03-06 20:03:45
3101,77,938,312,2,cash,2017-03-12 3:40:35
3102,78,855,51450,2,credit_card,2017-03-21 5:10:34
3103,89,743,588,3,cash,2017-03-30 12:48:48
3104,8,953,264,2,cash,2017-03-24 12:59:02
3105,2,874,188,2,debit,2017-03-07 0:06:03
3106,79,971,362,2,credit_card,2017-03-26 1:13:23
3107,25,937,130,1,credit_card,2017-03-29 4:44:15
3108,36,914,260,2,credit_card,2017-03-03 1:01:14
3109,62,754,320,2,credit_card,2017-03-30 16:24:41
3110,99,990,390,2,debit,2017-03-25 0:11:39
3111,1,742,158,1,credit_card,2017-03-25 19:17:19
3112,52,831,146,1,cash,2017-03-13 3:10:49
3113,48,891,117,1,debit,2017-03-23 15:02:02
3114,30,761,153,1,debit,2017-03-20 0:03:47
3115,71,841,328,2,credit_card,2017-03-21 22:09:21
3116,89,785,392,2,credit_card,2017-03-04 22:36:16
3117,70,773,173,1,debit,2017-03-21 12:52:35
3118,38,794,760,4,credit_card,2017-03-04 7:58:59
3119,29,897,326,2,cash,2017-03-13 8:00:54
3120,87,845,596,4,debit,2017-03-26 23:45:42
3121,70,731,173,1,cash,2017-03-21 17:34:36
3122,82,736,354,2,credit_card,2017-03-14 1:54:22
3123,59,799,356,2,credit_card,2017-03-17 23:38:19
3124,58,764,138,1,credit_card,2017-03-06 17:24:22
3125,80,957,290,2,cash,2017-03-18 4:59:31
3126,100,959,111,1,cash,2017-03-07 23:18:13
3127,55,926,171,1,cash,2017-03-17 16:33:41
